# Wed Mar 14 17:05:55 2012
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

66000 1 0 1 0 0 
66100 1 0 1 0 0 
66200 1 0 1 0 0 
66300 1 0 1 0 0 
66400 1 0 1 0 0 
66500 1 0 1 0 0 
66600 1 0 1 0 0 
66700 1 0 1 0 0 
66800 1 0 1 0 0 
66900 1 0 1 0 0 
67000 1 0 1 0 0 
67100 1 0 1 0 0 
67200 1 0 1 0 0 
67300 1 0 1 0 0 
67400 1 0 1 0 0 
67500 1 0 1 0 0 
67600 1 0 1 0 0 
67700 1 0 1 0 0 
67800 1 0 1 0 0 
67900 1 0 1 0 0 
68000 1 0 1 0 0 
68100 1 0 1 0 0 
68200 1 0 1 0 0 
68300 1 0 1 0 0 
68400 1 0 1 0 0 
68500 1 0 1 0 0 
68600 1 0 1 0 0 
68700 1 0 1 0 0 
68800 1 0 1 0 0 
68900 1 0 1 0 0 
69000 1 0 1 0 0 
69100 1 0 1 0 0 
69200 1 0 1 0 0 
69300 1 0 1 0 0 
69400 1 0 1 0 0 
69500 1 0 1 0 0 
69600 1 0 1 0 0 
69700 1 0 1 0 0 
69800 1 0 1 0 0 
69900 1 0 1 0 0 
70000 1 0 1 0 0 
70100 1 0 1 0 0 
70200 1 0 1 0 0 
70300 1 0 1 0 0 
70400 1 0 1 0 0 
70500 1 0 1 0 0 
70600 1 0 1 0 0 
70700 1 0 1 0 0 
70800 1 0 1 0 0 
70900 1 0 1 0 0 
71000 1 0 1 0 0 
71100 1 0 1 0 0 
71200 1 0 1 0 0 
71300 1 0 1 0 0 
71400 1 0 1 0 0 
71500 1 0 1 0 0 
71600 1 0 1 0 0 
71700 1 0 1 0 0 
71800 1 0 1 0 0 
71900 1 0 1 0 0 
72000 1 0 1 0 0 
72100 1 0 1 0 0 
72200 1 0 1 0 0 
72300 1 0 1 0 0 
72400 1 0 1 0 0 
72500 1 0 1 0 0 
72600 1 0 1 0 0 
72700 1 0 1 0 0 
72800 1 0 1 0 0 
72900 1 0 1 0 0 
73000 1 0 1 0 0 
73100 1 0 1 0 0 
73200 1 0 1 0 0 
73300 1 0 1 0 0 
73400 1 0 1 0 0 
73500 1 0 1 0 0 
73600 1 0 1 0 0 
73700 1 0 1 0 0 
73800 1 0 1 0 0 
73900 1 0 1 0 0 
74000 1 0 1 0 0 
74100 1 0 1 0 0 
74200 1 0 1 0 0 
74300 1 0 1 0 0 
74400 1 0 1 0 0 
74500 1 0 1 0 0 
74600 1 0 1 0 0 
74700 1 0 1 0 0 
74800 1 0 1 0 0 
74900 1 0 1 0 0 
75000 1 0 1 0 0 
75100 1 0 1 0 0 
75200 1 0 1 0 0 
75300 1 0 1 0 0 
75400 1 0 1 0 0 
75500 1 0 1 0 0 
75600 1 0 1 0 0 
75700 1 0 1 0 0 
75800 1 0 1 0 0 
75900 1 0 1 0 0 
76000 1 0 1 0 0 
76100 1 0 1 0 0 
76200 1 0 1 0 0 
76300 1 0 1 0 0 
76400 1 0 1 0 0 
76500 1 0 1 0 0 
76600 1 0 1 0 0 
76700 1 0 1 0 0 
76800 1 0 1 0 0 
76900 1 0 1 0 0 
77000 1 0 1 0 0 
77100 1 0 1 0 0 
77200 1 0 1 0 0 
77300 1 0 1 0 0 
77400 1 0 1 0 0 
77500 1 0 1 0 0 
77600 1 0 1 0 0 
77700 1 0 1 0 0 
77800 1 0 1 0 0 
77900 1 0 1 0 0 
78000 1 0 1 0 0 
78100 1 0 1 0 0 
78200 1 0 1 0 0 
78300 1 0 1 0 0 
78400 1 0 1 0 0 
78500 1 0 1 0 0 
78600 1 0 1 0 0 
78700 1 0 1 0 0 
78800 1 0 1 0 0 
78900 1 0 1 0 0 
79000 1 0 1 0 0 
79100 1 0 1 0 0 
79200 1 0 1 0 0 
79300 1 0 1 0 0 
79400 1 0 1 0 0 
79500 1 0 1 0 0 
79600 1 0 1 0 0 
79700 1 0 1 0 0 
79800 1 0 1 0 0 
79900 1 0 1 0 0 
80000 1 0 1 0 0 
80100 1 0 1 0 0 
80200 1 0 1 0 0 
80300 1 0 1 0 0 
80400 1 0 1 0 0 
80500 1 0 1 0 0 
80600 1 0 1 0 0 
80700 1 0 1 0 0 
80800 1 0 1 0 0 
80900 1 0 1 0 0 
81000 1 0 1 0 0 
81100 1 0 1 0 0 
81200 1 0 1 0 0 
81300 1 0 1 0 0 
81400 1 0 1 0 0 
81500 1 0 1 0 0 
81600 1 0 1 0 0 
81700 1 0 1 0 0 
81800 1 0 1 0 0 
81900 1 0 1 0 0 
82000 1 0 1 0 0 
82100 1 0 1 0 0 
82200 1 0 1 0 0 
82300 1 0 1 0 0 
82400 1 0 1 0 0 
82500 1 0 1 0 0 
82600 1 0 1 0 0 
82700 1 0 1 0 0 
82800 1 0 1 0 0 
82900 1 0 1 0 0 
83000 1 0 1 0 0 
83100 1 0 1 0 0 
83200 1 0 1 0 0 
83300 1 0 1 0 0 
83400 1 0 1 0 0 
83500 1 0 1 0 0 
83600 1 0 1 0 0 
83700 1 0 1 0 0 
83800 1 0 1 0 0 
83900 1 0 1 0 0 
84000 1 0 1 0 0 
84100 1 0 1 0 0 
84200 1 0 1 0 0 
84300 1 0 1 0 0 
84400 1 0 1 0 0 
84500 1 0 1 0 0 
84600 1 0 1 0 0 
84700 1 0 1 0 0 
84800 1 0 1 0 0 
84900 1 0 1 0 0 
85000 1 0 1 0 0 
85100 1 0 1 0 0 
85200 1 0 1 0 0 
85300 1 0 1 0 0 
85400 1 0 1 0 0 
85500 1 0 1 0 0 
85600 1 0 1 0 0 
85700 1 0 1 0 0 
85800 1 0 1 0 0 
85900 1 0 1 0 0 
86000 1 0 1 0 0 
86100 1 0 1 0 0 
86200 1 0 1 0 0 
86300 1 0 1 0 0 
86400 1 0 1 0 0 
86500 1 0 1 0 0 
86600 1 0 1 0 0 
86700 1 0 1 0 0 
86800 1 0 1 0 0 
86900 1 0 1 0 0 
87000 1 0 1 0 0 
87100 1 0 1 0 0 
87200 1 0 1 0 0 
87300 1 0 1 0 0 
87400 1 0 1 0 0 
87500 1 0 1 0 0 
87600 1 0 1 0 0 
87700 1 0 1 0 0 
87800 1 0 1 0 0 
87900 1 0 1 0 0 
88000 1 0 1 0 0 
88100 1 0 1 0 0 
88200 1 0 1 0 0 
88300 1 0 1 0 0 
88400 1 0 1 0 0 
88500 1 0 1 0 0 
88600 1 0 1 0 0 
88700 1 0 1 0 0 
88800 1 0 1 0 0 
88900 1 0 1 0 0 
89000 1 0 1 0 0 
89100 1 0 1 0 0 
89200 1 0 1 0 0 
89300 1 0 1 0 0 
89400 1 0 1 0 0 
89500 1 0 1 0 0 
89600 1 0 1 0 0 
89700 1 0 1 0 0 
89800 1 0 1 0 0 
89900 1 0 1 0 0 
90000 1 0 1 0 0 
90100 1 0 1 0 0 
90200 1 0 1 0 0 
90300 1 0 1 0 0 
90400 1 0 1 0 0 
90500 1 0 1 0 0 
90600 1 0 1 0 0 
90700 1 0 1 0 0 
90800 1 0 1 0 0 
90900 1 0 1 0 0 
91000 1 0 1 0 0 
91100 1 0 1 0 0 
91200 1 0 1 0 0 
91300 1 0 1 0 0 
91400 1 0 1 0 0 
91500 1 0 1 0 0 
91600 1 0 1 0 0 
91700 1 0 1 0 0 
91800 1 0 1 0 0 
91900 1 0 1 0 0 
92000 1 0 1 0 0 
92100 1 0 1 0 0 
92200 1 0 1 0 0 
92300 1 0 1 0 0 
92400 1 0 1 0 0 
92500 1 0 1 0 0 
92600 1 0 1 0 0 
92700 1 0 1 0 0 
92800 1 0 1 0 0 
92900 1 0 1 0 0 
93000 1 0 1 0 0 
93100 1 0 1 0 0 
93200 1 0 1 0 0 
93300 1 0 1 0 0 
93400 1 0 1 0 0 
93500 1 0 1 0 0 
93600 1 0 1 0 0 
93700 1 0 1 0 0 
93800 1 0 1 0 0 
93900 1 0 1 0 0 
94000 1 0 1 0 0 
94100 1 0 1 0 0 
94200 1 0 1 0 0 
94300 1 0 1 0 0 
94400 1 0 1 0 0 
94500 1 0 1 0 0 
94600 1 0 1 0 0 
94700 1 0 1 0 0 
94800 1 0 1 0 0 
94900 1 0 1 0 0 
95000 1 0 1 0 0 
95100 1 0 1 0 0 
95200 1 0 1 0 0 
95300 1 0 1 0 0 
95400 1 0 1 0 0 
95500 1 0 1 0 0 
95600 1 0 1 0 0 
95700 1 0 1 0 0 
95800 1 0 1 0 0 
95900 1 0 1 0 0 
96000 1 0 1 0 0 
96100 1 0 1 0 0 
96200 1 0 1 0 0 
96300 1 0 1 0 0 
96400 1 0 1 0 0 
96500 1 0 1 0 0 
96600 1 0 1 0 0 
96700 1 0 1 0 0 
96800 1 0 1 0 0 
96900 1 0 1 0 0 
97000 1 0 1 0 0 
97100 1 0 1 0 0 
97200 1 0 1 0 0 
97300 1 0 1 0 0 
97400 1 0 1 0 0 
97500 1 0 1 0 0 
97600 1 0 1 0 0 
97700 1 0 1 0 0 
97800 1 0 1 0 0 
97900 1 0 1 0 0 
98000 1 0 1 0 0 
98100 1 0 1 0 0 
98200 1 0 1 0 0 
98300 1 0 1 0 0 
98400 1 0 1 0 0 
98500 1 0 1 0 0 
98600 1 0 1 0 0 
98700 1 0 1 0 0 
98800 1 0 1 0 0 
98900 1 0 1 0 0 
99000 1 0 1 0 0 
99100 1 0 1 0 0 
99200 1 0 1 0 0 
99300 1 0 1 0 0 
99400 1 0 1 0 0 
99500 1 0 1 0 0 
99600 1 0 1 0 0 
99700 1 0 1 0 0 
99800 1 0 1 0 0 
99900 1 0 1 0 0 
100000 1 0 1 0 0 
